"","version","doi","v1","v2","v3","v4","v5","v6"
"1314","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1314,"ernstes",3.20000004768372,1.03279554843903,4,4
"1315","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1315,"ernsthaft",1.88288283348083,1.21160101890564,3,3
"1316","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1316,"ernteabfall",1.89999997615814,1.28668391704559,2,2
"1317","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1317,"ernüchternd",1.29999995231628,0.948683321475983,1,1
"1318","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1318,"ernüchterung",1.81818187236786,0.87386292219162,2,2
"1319","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1319,"eroberung",1.625,1.50594067573547,0,2
"1320","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1320,"erpressbar",1.35000002384186,1.42441117763519,0,0
"1321","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1321,"erpressen",2.37142848968506,1.36383330821991,3,3
"1322","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1322,"erpressung",2.34999990463257,1.42415070533752,3,3
"1323","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1323,"erpreßbar",2.70000004768372,0.656946659088135,3,3
"1324","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1324,"erregen",1.1875,1.42448818683624,0,0
"1325","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1325,"erregung",2.27272725105286,1.00905001163483,3,3
"1326","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1326,"erschießen",2.29999995231628,1.55935204029083,3,3
"1327","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1327,"erschrecken",1.70000004768372,0.948683321475983,2,2
"1328","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1328,"erschreckend",2.31914901733398,1.05964863300323,3,3
"1329","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1329,"erschweren",1.71604943275452,1.16441583633423,2,2
"1330","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1330,"erschwerend",1.70000004768372,0.948683321475983,2,2
"1331","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1331,"erschwernis",1.94444441795349,1.10996675491333,2,2
"1332","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1332,"erschwert",2.16129040718079,0.934408009052277,2,2
"1333","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1333,"erschwindeln",2.79999995231628,0.918936610221863,3,3
"1334","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1334,"erschüttern",2.58571434020996,1.01428711414337,3,3
"1335","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1335,"erschütternd",2.59999990463257,0.989743292331696,3,3
"1336","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1336,"erschüttert",2.12328767776489,1.12971484661102,3,3
"1337","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1337,"ersetzen",1.35833334922791,1.3584212064743,0,0
"1338","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1338,"ersparen",1.67499995231628,1.24456799030304,2,2
"1339","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1339,"erstarren",2.5,0.971825301647186,3,3
"1340","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1340,"ersticken",1.20000004768372,1.54919338226318,0,0
"1341","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1341,"erstürmen",2.70000004768372,0.483045905828476,3,3
"1342","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1342,"erstürmung",2.29999995231628,1.49443411827087,3,3
"1343","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1343,"ertappten",1.79999995231628,0.918936610221863,2,2
"1344","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1344,"erteilen",1.98387098312378,1.36154043674469,3,3
"1345","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1345,"erwachsen",0.761904776096344,0.8781778216362,0,0
"1346","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1346,"erwartet",1.40816330909729,1.36806380748749,0,0
"1347","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1347,"erwidert",3.59999990463257,0.516397774219513,4,4
"1348","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1348,"erwischen",1.66666662693024,1.29099440574646,2,2
"1349","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1349,"erzkonservativ",2.40000009536743,0.966091811656952,3,3
"1350","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1350,"erzwingen",1.48780488967896,1.09822475910187,2,2
"1351","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1351,"erzwungen",1.80952382087708,1.32736766338348,3,3
"1352","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1352,"erzürnen",2.13333344459534,1.07425463199615,3,3
"1353","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1353,"erzürnt",2,1.12390291690826,3,3
"1354","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1354,"esel",2.29999995231628,0.674948573112488,2,2
"1355","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1355,"eskalation",1.38709676265717,1.42983245849609,0,0
"1356","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1356,"eskalieren",2.09722232818604,1.3125581741333,3,3
"1357","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1357,"eskapade",1.58333337306976,1.08362472057343,2,2
"1358","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1358,"esoterik",3.20000004768372,0.421637028455734,3,3
"1359","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1359,"etikettenschwindel",2.55445551872253,0.95367968082428,3,3
"1360","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1360,"eurofighterdeal",0.636363625526428,1.12006497383118,0,0
"1361","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1361,"euthanasie",3.20000004768372,0.788810610771179,4,4
"1362","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1362,"ewig",2.15068483352661,1.4109810590744,3,3
"1363","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1363,"ewiggestrig",1.71590912342072,1.07156419754028,2,2
"1364","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1364,"ewiggestrigkeit",2,1.24721908569336,2,2
"1365","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1365,"exekution",2.625,0.916125357151031,3,3
"1366","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1366,"existentiell",2.63636374473572,1.02691066265106,3,3
"1367","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1367,"existenzgefährdend",3,1.15470051765442,3,3
"1368","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1368,"explodieren",2.28571438789368,1.5898026227951,3,3
"1369","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1369,"explodierend",2.61290311813354,1.11586797237396,3,3
"1370","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1370,"explosion",1.39999997615814,1.42984068393707,0,0
"1371","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1371,"extrem",2.66433572769165,1.14414644241333,3,3
"1372","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1372,"extremist",3.09523820877075,1.17918455600739,3,3
"1373","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1373,"exzess",2.55555558204651,1.33333337306976,3,3
"1374","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1374,"exzessiv",2.90000009536743,0.737864792346954,3,3
"1375","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1375,"fabrizieren",3.09999990463257,0.567646205425262,3,3
"1376","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1376,"fabulieren",3.09999990463257,0.31622776389122,3,3
"1377","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1377,"fad",1.54545450210571,1.29333961009979,2,2
"1378","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1378,"fadenscheinig",2.38888883590698,0.818402051925659,3,3
"1379","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1379,"fahrlässig",2.13571429252625,1.28752017021179,3,3
"1380","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1380,"faktisch",2.13043475151062,1.32474172115326,3,3
"1381","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1381,"falle",2.22222232818604,1.29160046577454,3,3
"1382","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1382,"fallen",1.70731711387634,1.38353741168976,0,0
"1383","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1383,"fallstrick",3.20000004768372,0.63245552778244,3,3
"1384","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1384,"falsch",2.25747871398926,1.14739775657654,3,3
"1385","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1385,"falschaussage",2.375,1.53979468345642,3,3
"1386","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1386,"falschmeldung",2.25,1.01954579353333,3,3
"1387","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1387,"falschspiel",1.89999997615814,1.16528737545013,3,3
"1388","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1388,"familienfeindlich",3.09677410125732,0.830856561660767,3,3
"1389","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1389,"familiengeheimnis",2.20000004768372,1.54919338226318,3,3
"1390","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1390,"fanatisch",3.40000009536743,1.26491105556488,4,4
"1391","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1391,"fangen",1.82000005245209,1.32001852989197,3,3
"1392","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1392,"fantasiert",2.5,1.08012342453003,3,3
"1393","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1393,"farblos",1.70238089561462,1.3333512544632,0,0
"1394","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1394,"farce",2.41984724998474,1.0880765914917,3,3
"1395","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1395,"faschismus",2.03448271751404,1.4981335401535,3,3
"1396","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1396,"faschist",3,1.09544515609741,3,3
"1397","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1397,"faschistendenkmäler",1.5,1.58113884925842,0,0
"1398","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1398,"faschistisch",2.29999995231628,1.22369766235352,3,3
"1399","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1399,"faschistoid",2.5238094329834,1.20909249782562,3,3
"1400","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1400,"fassade",1.45454549789429,0.820199549198151,2,2
"1401","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1401,"fassungslos",2.53333330154419,1.13664150238037,3,3
"1402","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1402,"fassungslosigkeit",2.33333325386047,1.30267786979675,2,3
"1403","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1403,"fast",1.7052401304245,1.43967497348785,0,0
"1404","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1404,"fatal",2.42975211143494,1.05535495281219,3,3
"1405","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1405,"faul",2.02898550033569,1.18347525596619,3,3
"1406","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1406,"faulpelz",2.90000009536743,1.10050487518311,3,3
"1407","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1407,"fauxpas",1.95652174949646,1.364426612854,3,3
"1408","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1408,"fechten",0.416666656732559,0.996204912662506,0,0
"1409","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1409,"federführend",1.45000004768372,1.5035046339035,0,0
"1410","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1410,"fehl",2.09677410125732,1.1359236240387,3,3
"1411","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1411,"fehlanzeige",0.300000011920929,0.948683321475983,0,0
"1412","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1412,"fehldiagnos",3.29999995231628,0.674948573112488,3,3
"1413","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1413,"fehleinschätzung",1.8125,1.17882466316223,2,2
"1414","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1414,"fehlen",2.03225803375244,1.20128011703491,3,3
"1415","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1415,"fehlend",2.21232867240906,1.2160359621048,3,3
"1416","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1416,"fehlentscheidung",1.9746835231781,1.19801843166351,3,3
"1417","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1417,"fehlentwicklung",2.83333325386047,1.40345895290375,3,3
"1418","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1418,"fehler",2.32677173614502,1.12090790271759,3,3
"1419","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1419,"fehlerteufel",1.55555558204651,0.726483166217804,1,1
"1420","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1420,"fehlläufe",1.20000004768372,0.788810610771179,2,2
"1421","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1421,"fehlstart",2.44285702705383,0.628679633140564,2,2
"1422","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1422,"fehlverhalten",2.09999990463257,1.25236618518829,3,3
"1423","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1423,"feig",2.40000009536743,1.15274178981781,3,3
"1424","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1424,"feige",2.5238094329834,0.98076742887497,3,3
"1425","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1425,"feigenblatt",2.09999990463257,1.5951315164566,0,0
"1426","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1426,"feigling",3.29999995231628,0.674948573112488,3,3
"1427","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1427,"feigmann",2.66666674613953,1.02833425998688,3,3
"1428","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1428,"feilscherei",0.699999988079071,1.15950179100037,0,0
"1429","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1429,"feind",1.77777779102325,1.25846123695374,3,3
"1430","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1430,"feindbild",1.62589931488037,1.29252803325653,0,0
"1431","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1431,"feindlich",2.42016816139221,1.13865661621094,3,3
"1432","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1432,"feindseligkeit",1.75,1.55173921585083,0,0
"1433","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1433,"felsenfest",0.583333313465118,0.900336623191833,0,0
"1434","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1434,"felssturz",0.444444447755814,1.01379370689392,0,0
"1435","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1435,"fernbleiben",2.375,0.975506484508514,3,3
"1436","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1436,"fernhalten",1.35000002384186,1.34848845005035,0,0
"1437","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1437,"fernstenliebe",2.06896543502808,1.30742478370667,3,3
"1438","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1438,"fertig",1.39344263076782,1.40568709373474,0,0
"1439","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1439,"fessel",1.86111116409302,1.40728044509888,3,3
"1440","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1440,"fesseln",1.52777779102325,1.35285007953644,0,0
"1441","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1441,"festgefahren",2.63636374473572,1.20604538917542,2,2
"1442","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1442,"festgehalten",1.63636362552643,1.62927758693695,0,0
"1443","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1443,"festhaltung",2.59999990463257,1.17378783226013,3,3
"1444","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1444,"festleg",1.22058820724487,1.29113614559174,0,0
"1445","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1445,"fetischismus",2.82758617401123,0.928476691246033,3,3
"1446","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1446,"fetischist",1.70000004768372,1.33749353885651,1,1
"1447","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1447,"fett",1.61904764175415,1.39557123184204,0,0
"1448","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1448,"fettnapf",2.47368431091309,0.772328436374664,3,3
"1449","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1449,"fettnäpfchen",2.27500009536743,0.993332207202911,2,2
"1450","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1450,"fetzen",3,0.471404522657394,3,3
"1451","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1451,"feucht",1.79999995231628,1.70448327064514,0,0
"1452","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1452,"feudalherr",2.09999990463257,1.44913768768311,3,3
"1453","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1453,"feudalherrschaftlich",2.79999995231628,1.03279554843903,4,3
"1454","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1454,"feudalismus",1.39999997615814,1.34989714622498,0,0
"1455","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1455,"feuer",1.92537307739258,1.51070356369019,0,0
"1456","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1456,"feuergefecht",3.22222232818604,0.440958559513092,3,3
"1457","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1457,"fiasko",2.53435111045837,1.06913125514984,3,3
"1458","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1458,"fiktiv",0.363636374473572,0.789542019367218,0,0
"1459","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1459,"filibuster",2.05882358551025,1.24852859973907,3,3
"1460","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1460,"filibustern",2.59999990463257,0.699205875396729,2,2
"1461","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1461,"filibustert",2.70000004768372,0.656946659088135,3,3
"1462","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1462,"finanzdebakel",2.5238094329834,1.28914880752563,3,3
"1463","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1463,"finanzfiasko",2.40000009536743,0.966091811656952,3,3
"1464","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1464,"finanzkrise",1.03125,1.35561847686768,0,0
"1465","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1465,"finanzloch",2.31707310676575,1.12780809402466,3,3
"1466","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1466,"finanzmisswirtschaft",2.5,0.70710676908493,2,2
"1467","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1467,"finanzpolitisch",3.04999995231628,0.39403447508812,3,3
"1468","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1468,"finanzschwach",2.05263161659241,1.07876908779144,2,2
"1469","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1469,"finanzskandal",2.52941179275513,1.33238184452057,3,3
"1470","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1470,"fingieren",1.20000004768372,1.13529241085052,0,2
"1471","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1471,"finster",1.31914889812469,1.12494218349457,0,0
"1472","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1472,"finte",1.90909087657928,1.04446589946747,3,3
"1473","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1473,"firmenpleite",0.400000005960464,0.966091811656952,0,0
"1474","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1474,"fleck",1.18181812763214,1.25045442581177,0,0
"1475","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1475,"fleckerlteppich",2.63636374473572,1.02691066265106,3,3
"1476","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1476,"flegelhaft",1.29999995231628,1.2516655921936,0,0
"1477","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1477,"flehen",3.29999995231628,0.674948573112488,3,3
"1478","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1478,"flickwerk",2.35714292526245,0.993248403072357,3,3
"1479","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1479,"fliegen",1.14285719394684,1.51740598678589,0,0
"1480","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1480,"fliehen",2.18181824684143,1.62235462665558,3,3
"1481","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1481,"flirtversuch",2.5,0.527046263217926,2,2
"1482","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1482,"flohzirkus",0.150000005960464,0.670820415019989,0,0
"1483","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1483,"flop",2.42975211143494,0.964593589305878,3,3
"1484","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1484,"flopp",2.4761905670166,0.928388237953186,3,3
"1485","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1485,"floskel",1.5,1.50639665126801,0,0
"1486","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1486,"flucht",2.09999990463257,1.06187856197357,2,2
"1487","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1487,"flurschäden",1.29999995231628,1.33749353885651,0,0
"1488","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1488,"flutkatastrophe",1.58064520359039,1.60777676105499,0,0
"1489","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1489,"flächenbrand",2.75,1.35680103302002,3,3
"1490","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1490,"flüchten",1.94736838340759,1.23086857795715,3,3
"1491","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1491,"flüchtig",1,0.942809045314789,2,0
"1492","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1492,"flüchtlingskatastrophe",1.79999995231628,1.22927260398865,2,2
"1493","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1493,"flüsterwitz",3.28571438789368,0.755928933620453,3,NA
"1494","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1494,"folter",2.29999995231628,1.48904037475586,3,3
"1495","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1495,"foltern",3.09999990463257,1.19721901416779,3,3
"1496","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1496,"forcieren",2.79999995231628,0.421637028455734,3,3
"1497","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1497,"fordern",1.30176568031311,1.33552277088165,0,0
"1498","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1498,"forderung",1.71366119384766,1.3745813369751,0,0
"1499","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1499,"forsch",0.333333343267441,0.81649661064148,0,0
"1500","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1500,"fortschrittlich",2.09090900421143,1.26901125907898,3,3
"1501","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1501,"fraglich",1.85185182094574,1.45981299877167,3,3
"1502","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1502,"fragwürdig",2.44736838340759,1.15924966335297,3,3
"1503","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1503,"frauenbild",2.53333330154419,0.860366106033325,3,3
"1504","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1504,"frauenfeindlich",2.54945063591003,1.28464210033417,3,3
"1505","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1505,"frauenfeindlichkeit",2.79999995231628,0.886683106422424,3,3
"1506","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1506,"frauenpolitisch",2.5,1.25108647346497,3,3
"1507","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1507,"frech",1.47887325286865,1.54789400100708,0,0
"1508","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1508,"frechheit",2.85393261909485,0.911424458026886,3,3
"1509","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1509,"freibrief",2.23333334922791,1.19433534145355,2,2
"1510","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1510,"freiheitskampf",0.100000001490116,0.31622776389122,0,0
"1511","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1511,"freikaufen",2.40000009536743,0.699205875396729,3,3
"1512","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1512,"freimaurer",2.29999995231628,1.33749353885651,3,3
"1513","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1513,"freiwild",2.54999995231628,0.825577974319458,3,3
"1514","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1514,"fremd",1.84615385532379,1.31375861167908,3,3
"1515","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1515,"fremdbestimmen",1.32142853736877,1.36228489875793,0,0
"1516","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1516,"fremdbestimmung",1.56666672229767,1.25074684619904,0,2
"1517","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1517,"fremde",2.09090900421143,1.44599759578705,3,3
"1518","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1518,"fremdenfeindlich",2.96666669845581,0.718395411968231,3,3
"1519","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1519,"fremdenfeindlichkeit",2.71428561210632,0.902377784252167,3,3
"1520","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1520,"fremdenhass",2.48333334922791,1.12734377384186,3,3
"1521","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1521,"fremdgehen",2.1016948223114,1.01191031932831,2,2
"1522","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1522,"fremdwort",2.09090900421143,1.04446589946747,3,3
"1523","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1523,"fresse",3,0.70710676908493,3,3
"1524","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1524,"fressen",2.16049385070801,1.19850730895996,3,3
"1525","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1525,"fresssucht",2.77777767181396,0.666666686534882,3,3
"1526","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1526,"freunderl",2.5,0.760885894298553,3,3
"1527","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1527,"freunderlwirtschaft",2.16216206550598,1.23979866504669,3,3
"1528","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1528,"friedhof",1.06666672229767,1.41258704662323,0,0
"1529","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1529,"frieren",0.363636374473572,0.924416303634644,0,0
"1530","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1530,"friktion",3,0.471404522657394,3,3
"1531","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1531,"frist",2.12903237342834,1.43159437179565,3,3
"1532","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1532,"fristen",2.09999990463257,0.875595033168793,2,2
"1533","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1533,"frivol",2.40000009536743,1.00766289234161,3,3
"1534","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1534,"frivolität",2.70000004768372,0.823272585868835,3,3
"1535","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1535,"frontalangriff",2.44000005722046,1.35646605491638,3,3
"1536","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1536,"frosch",0.833333313465118,1.29478597640991,0,0
"1537","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1537,"frotzelei",2.66666674613953,1.02833425998688,3,3
"1538","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1538,"frotzeln",2.76666665077209,1.27801930904388,3,3
"1539","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1539,"frozzelei",2.5,1.19625854492188,3,3
"1540","1.0 (2020-11-30)","doi:10.11587/7PFLIU",1540,"frust",1.72000002861023,1.1372481584549,3,3
